employee_id,age,department,job_role,education,education_field,monthly_income,job_satisfaction,work_life_balance,env_satisfaction,performance_rating,overtime,years_at_company,years_in_role,years_since_promo,num_companies_worked,distance_from_home,training_last_year,stock_option_level,attrition,dept_enc,role_enc,edu_field_enc,attrition_risk_score,risk_tier
1135,45,Sales,Engineer,4,Technical Degree,20000.0,4,2,2,3,0,2,1,5,6,7,2,2,0,7,2,5,0.5124076115894544,Medium Risk
1136,46,Marketing,HR Manager,3,Marketing,20400.0,1,2,3,3,1,1,1,0,1,10,1,2,1,4,3,2,0.6492556744298068,High Risk
1137,33,Sales,Engineer,4,Other,20000.0,1,2,3,3,0,0,0,1,4,4,3,1,0,7,2,4,0.6127778472017852,High Risk
1138,55,Sales,Engineer,3,Human Resources,22400.0,4,2,3,3,0,2,0,9,4,1,3,0,0,7,2,0,0.04932929118290015,Low Risk
1139,39,R&D,Manager,3,Other,20000.0,3,4,4,3,1,5,2,1,2,3,4,1,0,6,4,4,0.25064658202182455,Low Risk
1140,30,R&D,Engineer,3,Life Sciences,20000.0,4,3,1,3,0,0,0,0,3,10,1,0,0,6,2,1,0.38492791102634416,Medium Risk
1141,34,Sales,Engineer,5,Human Resources,20000.0,4,4,3,3,1,4,0,1,1,3,5,0,0,7,2,0,0.18613710863450014,Low Risk
1142,22,Engineering,Director,4,Marketing,20000.0,3,1,3,3,0,15,2,0,3,6,5,2,0,0,1,2,0.08985686766567523,Low Risk
1143,44,Sales,Analyst,3,Technical Degree,25100.0,3,3,2,3,0,0,0,0,2,15,6,0,0,7,0,5,0.07991236063707785,Low Risk
1144,45,Finance,Sales Executive,3,Medical,20000.0,3,2,3,3,1,4,4,5,1,5,1,2,1,1,6,3,0.6049174972243647,High Risk
1145,22,Sales,Sales Executive,2,Other,20000.0,3,3,4,3,1,6,3,1,0,1,2,0,0,7,6,4,0.2156789550934995,Low Risk
1146,50,Marketing,Research Scientist,3,Medical,20000.0,2,4,4,3,0,2,2,4,5,2,2,1,0,4,5,3,0.3454920151813537,Medium Risk
1147,37,R&D,Research Scientist,3,Technical Degree,20000.0,4,2,3,3,0,5,4,2,5,12,1,0,1,6,5,5,0.5676967771672196,Medium Risk
1148,43,Sales,Director,3,Medical,20000.0,2,3,2,4,0,2,2,1,1,7,2,1,0,7,1,3,0.32470604347723403,Medium Risk
1149,41,Operations,Sales Executive,3,Technical Degree,26700.0,3,3,3,3,0,18,4,5,1,17,5,1,0,5,6,5,0.014966333632468333,Low Risk
1150,39,R&D,Manager,4,Human Resources,20000.0,3,2,4,3,1,0,0,1,1,8,2,0,1,6,4,0,0.785096149651567,High Risk
1151,37,R&D,Manager,2,Human Resources,20000.0,2,4,2,3,0,0,0,0,4,6,2,0,0,6,4,0,0.4400820594049538,Medium Risk
1152,22,Sales,Director,1,Other,20000.0,3,3,3,3,0,6,6,0,0,7,0,1,0,7,1,4,0.12314132870100206,Low Risk
1153,31,Engineering,Manager,3,Human Resources,20000.0,4,4,2,2,0,1,1,2,1,17,0,0,1,0,4,0,0.701260086830969,High Risk
1154,48,Engineering,Analyst,3,Human Resources,20000.0,2,3,3,3,0,5,4,11,1,13,2,1,1,0,0,0,0.7171169314322958,High Risk
1155,22,Finance,Director,4,Life Sciences,20000.0,3,4,1,4,0,3,1,0,4,13,5,0,1,1,1,1,0.5947963607098251,Medium Risk
1156,41,Finance,Analyst,1,Marketing,26900.0,4,3,1,3,1,5,1,11,1,12,1,0,0,1,0,2,0.048690353854213934,Low Risk
1157,44,Sales,Sales Executive,2,Human Resources,20000.0,4,3,3,3,0,16,1,0,3,5,3,0,0,7,6,0,0.05231095744634458,Low Risk
1158,24,Sales,Analyst,3,Medical,20000.0,4,3,3,3,0,11,1,0,0,9,1,0,0,7,0,3,0.09324472951945842,Low Risk
1159,49,R&D,Research Scientist,4,Human Resources,20000.0,1,3,3,3,0,0,0,0,2,3,3,0,0,6,5,0,0.3800000512293753,Medium Risk
1160,45,Sales,HR Manager,4,Technical Degree,20000.0,4,4,3,3,1,0,0,1,2,9,1,2,0,7,3,5,0.4649779216777871,Medium Risk
1161,49,Marketing,Analyst,2,Medical,20000.0,1,3,2,3,0,0,0,0,3,12,5,0,0,4,0,3,0.38370394512540945,Medium Risk
1162,42,Engineering,Analyst,2,Other,20000.0,3,2,3,3,0,12,1,3,0,3,2,0,0,0,0,4,0.08518051479784036,Low Risk
1163,38,Engineering,Research Scientist,2,Technical Degree,54400.0,3,3,2,3,1,0,0,0,2,8,2,3,0,0,5,5,0.06403462657374975,Low Risk
1164,32,HR,Director,2,Technical Degree,25600.0,3,3,4,3,1,9,2,0,2,21,1,1,0,2,1,5,0.026696435948579875,Low Risk
1165,54,R&D,Director,3,Marketing,20000.0,3,2,4,3,0,0,0,6,3,1,5,0,0,6,1,2,0.3516718436320755,Medium Risk
1166,44,Sales,Analyst,2,Technical Degree,20600.0,3,3,3,3,1,21,8,1,2,8,3,0,0,7,0,5,0.006238490580839302,Low Risk
1167,43,Sales,Engineer,4,Human Resources,25000.0,4,4,1,3,0,5,0,0,4,3,2,0,0,7,2,0,0.028283612870441645,Low Risk
1168,39,Sales,Manager,2,Marketing,20000.0,2,4,3,3,1,2,2,0,4,1,3,1,0,7,4,2,0.26361771585277594,Low Risk
1169,31,Operations,Analyst,4,Marketing,26100.0,2,4,4,3,0,5,4,1,1,7,3,0,0,5,0,2,0.05277059876093262,Low Risk
1170,26,HR,Manager,3,Human Resources,20000.0,3,3,4,3,0,8,6,5,2,29,1,2,1,2,4,0,0.23732187740832064,Low Risk
1171,22,Sales,Research Scientist,3,Technical Degree,20000.0,2,3,2,3,1,7,0,2,4,8,2,2,0,7,5,5,0.3632714536434628,Medium Risk
1172,29,Sales,Engineer,3,Other,20000.0,3,4,4,3,0,2,2,0,4,12,2,0,0,7,2,4,0.31717779407571833,Medium Risk
1173,36,R&D,Research Scientist,5,Marketing,33800.0,4,2,3,4,0,11,1,1,1,12,1,3,0,6,5,2,0.03518464010834085,Low Risk
1174,44,Engineering,Analyst,2,Life Sciences,20000.0,3,3,2,3,0,6,1,10,6,4,1,3,0,0,0,1,0.28236185912357775,Low Risk
1175,33,R&D,Analyst,3,Medical,20000.0,3,3,4,3,1,17,0,0,3,1,5,0,0,6,0,3,0.105397486731405,Low Risk
1176,32,Sales,Manager,3,Life Sciences,22300.0,4,3,3,4,0,1,1,1,4,23,4,2,0,7,4,1,0.08005174013734205,Low Risk
1177,26,Sales,Research Scientist,3,Technical Degree,20000.0,4,3,4,3,0,7,2,0,4,9,3,0,0,7,5,5,0.14564617682084066,Low Risk
1178,42,Engineering,Sales Executive,5,Medical,20000.0,4,4,3,3,1,1,1,0,0,5,3,0,0,0,6,3,0.2931703123115775,Low Risk
1179,39,Engineering,HR Manager,4,Human Resources,40200.0,2,1,4,3,0,1,1,4,1,2,5,1,0,0,3,0,0.03403943837510212,Low Risk
1180,25,Finance,Director,5,Medical,20000.0,3,4,4,3,0,17,1,0,3,1,3,2,0,1,1,3,0.023653225901576116,Low Risk
1181,37,Engineering,Engineer,2,Medical,20000.0,4,3,1,3,0,7,0,0,3,15,2,1,0,0,2,3,0.2914100162428132,Low Risk
1182,40,Engineering,HR Manager,3,Life Sciences,28400.0,4,3,4,3,1,1,1,5,2,7,4,1,0,0,3,1,0.039652395924752365,Low Risk
1183,36,Finance,Manager,3,Life Sciences,20000.0,3,4,2,3,0,0,0,5,2,28,2,1,1,1,4,1,0.8065460513363415,High Risk
1184,34,Sales,Sales Executive,2,Technical Degree,20000.0,4,4,3,3,1,1,1,5,2,22,1,1,1,7,6,5,0.7800813747154848,High Risk
1185,29,R&D,Director,4,Other,20000.0,4,4,4,3,0,2,2,1,2,7,1,2,0,6,1,4,0.20591448126298306,Low Risk
1186,39,R&D,HR Manager,3,Medical,20000.0,2,2,3,3,0,19,1,0,6,27,1,0,0,6,3,3,0.21446882228827505,Low Risk
1187,29,Sales,Director,3,Human Resources,20000.0,4,3,3,3,0,9,3,1,2,11,2,0,0,7,1,0,0.14150410312497072,Low Risk
1188,41,R&D,Analyst,2,Marketing,20000.0,3,3,1,3,1,4,4,3,2,1,2,2,0,6,0,2,0.17577526773805832,Low Risk
1189,36,R&D,Research Scientist,4,Technical Degree,20000.0,3,3,3,3,1,0,0,9,0,2,2,1,0,6,5,5,0.3484693817353689,Medium Risk
1190,30,Engineering,Engineer,2,Human Resources,20000.0,2,2,2,3,0,4,2,1,4,4,0,2,0,0,2,0,0.3130438404495149,Medium Risk
1191,22,R&D,Research Scientist,3,Other,20000.0,4,1,4,3,0,3,1,2,1,3,4,0,0,6,5,4,0.3626815607797081,Medium Risk
1192,60,R&D,Research Scientist,3,Medical,20000.0,2,3,2,3,0,3,3,14,2,4,4,1,1,6,5,3,0.6630043208659535,High Risk
1193,33,HR,Analyst,1,Medical,26900.0,4,1,2,4,0,2,2,4,2,1,3,1,0,2,0,3,0.04588366624200338,Low Risk
1194,25,HR,Manager,4,Medical,29700.0,3,3,4,3,0,1,0,2,2,8,3,1,0,2,4,3,0.04123161488917087,Low Risk
1195,27,R&D,Sales Executive,5,Marketing,32500.0,3,4,1,3,0,11,7,0,4,1,3,0,0,6,6,2,0.009806193476633678,Low Risk
1196,29,Finance,Research Scientist,3,Life Sciences,20000.0,2,2,3,3,0,10,0,1,1,5,1,0,0,1,5,1,0.19880158550181798,Low Risk
1197,40,Marketing,Sales Executive,4,Technical Degree,20000.0,2,4,2,3,1,9,0,0,0,4,4,1,0,4,6,5,0.34593571895567704,Medium Risk
1198,44,Finance,Manager,4,Marketing,20000.0,1,3,3,3,0,3,0,4,4,30,6,2,1,1,4,2,0.8226832072000917,High Risk
1199,36,R&D,Engineer,5,Marketing,21200.0,3,2,1,3,0,4,1,0,2,18,2,0,0,6,2,2,0.09476541321583438,Low Risk
1200,44,R&D,Manager,1,Technical Degree,20000.0,3,3,3,3,0,3,3,0,1,10,5,1,0,6,4,5,0.3136528224202408,Medium Risk
1201,44,Sales,Director,3,Life Sciences,20000.0,1,3,3,3,0,3,1,3,3,13,1,0,1,7,1,1,0.7763061364263728,High Risk
1202,37,HR,Director,4,Marketing,20000.0,3,2,2,4,0,10,0,0,2,1,2,1,0,2,1,2,0.15974605090094485,Low Risk
1203,32,Finance,Research Scientist,4,Marketing,24300.0,2,3,4,4,0,14,2,1,2,18,5,1,0,1,5,2,0.058566338432064644,Low Risk
1204,30,Marketing,Analyst,3,Human Resources,20000.0,4,2,3,4,0,13,4,0,2,17,4,2,0,4,0,0,0.07734580505639857,Low Risk
1205,32,HR,Manager,5,Medical,20000.0,4,3,4,3,0,8,3,1,5,11,0,0,0,2,4,3,0.21621328235244788,Low Risk
1206,38,Engineering,Director,4,Medical,27900.0,3,4,3,2,0,1,1,2,1,6,1,1,0,0,1,3,0.02321702863898385,Low Risk
1207,45,R&D,Director,2,Marketing,52000.0,3,3,3,3,0,8,1,1,7,1,1,1,0,6,1,2,0.02384560645294856,Low Risk
1208,50,Finance,HR Manager,4,Technical Degree,20000.0,4,3,2,3,0,10,6,0,6,12,1,1,0,1,3,5,0.16262818496177456,Low Risk
1209,22,Marketing,Analyst,5,Technical Degree,20000.0,3,2,4,3,0,0,0,1,2,10,3,2,0,4,0,5,0.4232478567775637,Medium Risk
1210,37,R&D,Manager,3,Life Sciences,22800.0,4,1,3,3,0,0,0,3,2,3,1,0,0,6,4,1,0.06368466505185733,Low Risk
1211,29,Finance,Engineer,4,Life Sciences,20000.0,4,2,2,3,0,4,3,1,1,6,2,1,0,1,2,1,0.3471458879585111,Medium Risk
1212,43,HR,Engineer,4,Life Sciences,20000.0,1,4,3,3,0,4,4,1,0,6,2,0,0,2,2,1,0.2761170289034691,Low Risk
1213,26,Sales,Engineer,4,Technical Degree,20000.0,3,2,4,3,0,0,0,0,1,8,2,0,1,7,2,5,0.6404622381487615,High Risk
1214,45,R&D,Engineer,4,Technical Degree,20000.0,1,3,4,3,0,11,2,5,1,11,2,2,0,6,2,5,0.2804439139635088,Low Risk
1215,48,Sales,Sales Executive,1,Marketing,20000.0,3,2,1,3,0,1,1,6,0,3,1,2,0,7,6,2,0.3769775783329403,Medium Risk
1216,22,HR,Engineer,4,Other,20000.0,3,3,3,3,0,15,0,3,2,1,3,1,0,2,2,4,0.05548215520320856,Low Risk
1217,49,R&D,Analyst,1,Human Resources,20000.0,2,3,4,3,0,6,5,1,2,4,3,0,0,6,0,0,0.23436780194682594,Low Risk
1218,34,R&D,Director,1,Medical,20000.0,4,3,3,3,0,0,0,1,5,6,3,1,0,6,1,3,0.3100865857906282,Medium Risk
1219,30,R&D,Research Scientist,3,Technical Degree,20000.0,4,3,3,3,1,19,1,0,3,5,4,2,0,6,5,5,0.046257093082221326,Low Risk
1220,33,Engineering,Research Scientist,4,Other,20000.0,2,2,4,3,0,2,2,0,1,8,0,1,1,0,5,4,0.3958270133801489,Medium Risk
1221,35,Sales,Manager,4,Marketing,20000.0,4,4,4,3,0,8,6,1,2,1,2,1,0,7,4,2,0.06994145583098926,Low Risk
1222,38,Sales,Research Scientist,3,Other,20000.0,3,3,4,4,0,2,2,5,0,7,4,1,0,7,5,4,0.3135203772577016,Medium Risk
1223,43,Sales,Sales Executive,1,Medical,20000.0,4,3,3,3,0,1,0,4,1,2,0,0,0,7,6,3,0.2118002918506689,Low Risk
1224,36,R&D,Analyst,4,Human Resources,21200.0,3,2,3,3,0,2,2,1,0,1,1,1,0,6,0,0,0.04063939270891038,Low Risk
1225,34,HR,Analyst,2,Medical,21000.0,3,4,3,2,0,0,0,1,1,12,2,2,0,2,0,3,0.03694334901566763,Low Risk
1226,30,Finance,Research Scientist,3,Medical,20000.0,3,3,3,3,1,2,2,0,3,10,2,0,0,1,5,3,0.32181667043668044,Medium Risk
1227,44,Engineering,HR Manager,3,Technical Degree,20000.0,3,3,3,3,0,7,4,0,2,10,2,2,0,0,3,5,0.21350386435112273,Low Risk
1228,31,Sales,Director,3,Medical,20000.0,3,3,4,3,1,7,2,0,0,4,2,2,0,7,1,3,0.2029695285298591,Low Risk
1229,32,Sales,Research Scientist,4,Technical Degree,20000.0,1,3,2,3,0,20,6,0,1,5,6,0,0,7,5,5,0.08236382621674083,Low Risk
1230,34,R&D,HR Manager,3,Marketing,20000.0,3,2,2,3,0,10,6,1,1,2,5,2,0,6,3,2,0.0971447595234907,Low Risk
1231,22,Operations,Analyst,4,Medical,20000.0,4,3,1,3,0,1,0,2,2,1,2,3,0,5,0,3,0.16716720273259078,Low Risk
1232,54,HR,Analyst,4,Technical Degree,20000.0,4,3,1,3,0,6,0,2,2,7,2,1,0,2,0,5,0.23756981865982818,Low Risk
1233,33,Finance,Manager,4,Marketing,20000.0,3,3,3,3,0,2,2,8,3,21,4,0,0,1,4,2,0.4421970348562535,Medium Risk
1234,35,Engineering,Director,5,Medical,20000.0,2,4,2,3,1,7,4,2,3,1,1,2,0,0,1,3,0.232628804274336,Low Risk
1235,28,Finance,Engineer,3,Medical,21600.0,2,3,4,3,1,6,6,1,3,21,1,1,0,1,2,3,0.07134637736551362,Low Risk
1236,32,Marketing,Research Scientist,1,Technical Degree,20000.0,2,3,1,3,1,5,2,1,4,1,0,0,0,4,5,5,0.19609297477704202,Low Risk
1237,38,Marketing,Analyst,4,Human Resources,21200.0,2,3,4,3,1,0,0,1,3,1,3,0,0,4,0,0,0.0910030554829156,Low Risk
1238,22,Engineering,Research Scientist,3,Human Resources,20000.0,3,3,4,3,0,1,0,1,3,14,3,0,0,0,5,0,0.5181440199912712,Medium Risk
1239,32,Sales,Research Scientist,5,Technical Degree,30600.0,3,3,4,3,0,1,0,4,1,3,4,2,0,7,5,5,0.027819801465936864,Low Risk
1240,27,R&D,HR Manager,4,Medical,20000.0,2,3,3,3,1,1,0,0,4,1,3,1,0,6,3,3,0.40079051380796715,Medium Risk
1241,44,Sales,Analyst,2,Life Sciences,20000.0,4,3,1,3,0,0,0,0,2,1,1,1,0,7,0,1,0.1789952645763886,Low Risk
1242,48,R&D,Engineer,2,Human Resources,20000.0,3,1,3,3,0,0,0,0,1,1,1,0,0,6,2,0,0.4535021060912797,Medium Risk
1243,38,R&D,Director,3,Technical Degree,20000.0,3,2,3,3,0,3,3,2,3,7,1,2,0,6,1,5,0.4496439735529655,Medium Risk
1244,33,HR,Sales Executive,5,Other,20000.0,4,4,3,3,1,6,0,0,4,2,0,1,0,2,6,4,0.15323012056120336,Low Risk
1245,33,R&D,Sales Executive,4,Human Resources,21900.0,2,4,3,3,0,6,1,3,1,1,3,1,0,6,6,0,0.037248895605415916,Low Risk
1246,57,R&D,Research Scientist,1,Human Resources,20000.0,2,4,1,3,1,0,0,3,0,3,2,1,0,6,5,0,0.34920492033952194,Medium Risk
1247,46,HR,Research Scientist,5,Life Sciences,20000.0,3,2,4,3,0,1,1,1,0,3,5,1,0,2,5,1,0.41399288504376663,Medium Risk
1248,47,HR,Analyst,1,Technical Degree,20000.0,3,2,3,3,0,15,0,2,2,2,2,0,0,2,0,5,0.09970565917668013,Low Risk
1249,29,R&D,Analyst,4,Medical,21800.0,3,3,3,3,0,4,2,1,3,9,3,0,0,6,0,3,0.03734585838240623,Low Risk
1250,35,Operations,HR Manager,3,Human Resources,20000.0,4,3,3,3,0,4,2,15,4,2,0,0,0,5,3,0,0.179838965785343,Low Risk
1251,35,Engineering,HR Manager,1,Life Sciences,20000.0,1,4,3,3,0,7,1,0,4,2,1,2,0,0,3,1,0.25110228798207895,Low Risk
1252,22,Engineering,Manager,3,Human Resources,20000.0,1,3,3,3,0,4,0,0,1,2,2,1,0,0,4,0,0.39779683379513664,Medium Risk
1253,37,HR,Director,3,Other,20000.0,1,2,4,3,0,0,0,0,1,18,2,1,1,2,1,4,0.8372691772573324,High Risk
1254,51,Finance,Analyst,5,Human Resources,20000.0,3,3,4,3,0,3,0,0,1,18,2,0,0,1,0,0,0.43788719349630684,Medium Risk
1255,42,Finance,Director,2,Human Resources,20000.0,4,4,2,4,0,6,1,0,5,1,2,1,0,1,1,0,0.144817942045263,Low Risk
1256,34,R&D,Sales Executive,2,Medical,20000.0,3,3,2,3,0,2,2,10,0,5,3,0,0,6,6,3,0.33863792785356445,Medium Risk
1257,43,Finance,Sales Executive,3,Technical Degree,24900.0,3,3,4,4,0,2,1,4,4,3,2,0,0,1,6,5,0.030764550771383535,Low Risk
1258,52,Engineering,Analyst,3,Life Sciences,20000.0,3,4,3,3,0,0,0,3,1,1,5,1,0,0,0,1,0.20528742367489872,Low Risk
1259,29,Finance,Research Scientist,2,Technical Degree,20000.0,3,2,3,3,0,2,2,2,5,9,4,1,0,1,5,5,0.4735787038217075,Medium Risk
1260,35,Sales,Sales Executive,1,Other,41300.0,3,4,2,3,1,4,1,0,3,3,2,2,0,7,6,4,0.042153908016588144,Low Risk
1261,22,Marketing,HR Manager,5,Human Resources,23500.0,4,4,3,3,0,1,1,3,4,10,1,2,0,4,3,0,0.03762575302629087,Low Risk
1262,30,Sales,Analyst,4,Technical Degree,20000.0,3,4,2,4,0,7,1,0,3,30,1,1,1,7,0,5,0.3737411044678792,Medium Risk
1263,47,HR,Analyst,5,Medical,20000.0,3,4,3,3,1,2,2,1,1,17,0,0,1,2,0,3,0.7093870520567943,High Risk
1264,46,Engineering,Engineer,2,Human Resources,20000.0,4,1,1,3,0,0,0,1,3,2,5,1,0,0,2,0,0.38603616168531835,Medium Risk
1265,49,Sales,Analyst,2,Human Resources,24900.0,2,2,3,3,1,7,3,3,0,2,2,0,0,7,0,0,0.06025491401068143,Low Risk
1266,47,R&D,Engineer,4,Marketing,20000.0,3,2,4,3,0,8,3,2,2,23,2,3,0,6,2,2,0.2586442112269014,Low Risk
1267,45,Engineering,Director,2,Human Resources,20000.0,4,4,2,3,1,5,0,0,1,10,2,1,0,0,1,0,0.2976050048343744,Low Risk
1268,30,Finance,Sales Executive,5,Marketing,20000.0,3,3,1,3,1,0,0,8,2,1,2,2,0,1,6,2,0.25241645700025567,Low Risk
1269,22,Engineering,Manager,4,Technical Degree,20000.0,4,3,3,3,0,5,2,0,1,18,1,0,0,0,4,5,0.29171163773456793,Low Risk
1270,39,HR,Engineer,5,Technical Degree,20000.0,3,2,1,3,0,0,0,0,1,3,2,0,0,2,2,5,0.4577598519311158,Medium Risk
1271,34,Engineering,Director,4,Life Sciences,20000.0,4,3,4,3,0,1,1,1,2,2,5,2,0,0,1,1,0.20320875625172222,Low Risk
1272,51,R&D,Analyst,4,Human Resources,20000.0,4,2,1,3,1,0,0,5,0,1,3,3,0,6,0,0,0.20142893506618706,Low Risk
1273,22,R&D,Sales Executive,5,Human Resources,20000.0,1,4,4,3,0,8,3,2,2,3,1,1,0,6,6,0,0.14742569169514702,Low Risk
1274,38,Sales,Sales Executive,4,Medical,20000.0,3,4,2,3,0,4,0,10,2,20,1,0,0,7,6,3,0.5130343142850862,Medium Risk
1275,34,R&D,Research Scientist,4,Marketing,20000.0,3,4,2,3,1,0,0,2,4,4,1,0,0,6,5,2,0.4868612108706333,Medium Risk
1276,31,Finance,Analyst,1,Human Resources,28500.0,3,3,4,3,0,1,1,0,0,3,1,0,0,1,0,0,0.024549997276868754,Low Risk
1277,23,Sales,Sales Executive,1,Medical,20000.0,4,4,2,3,1,7,3,1,2,26,2,0,1,7,6,3,0.6354653464325932,High Risk
1278,44,Marketing,Director,5,Life Sciences,20000.0,3,2,3,3,0,10,10,1,0,1,3,1,0,4,1,1,0.09691851021142066,Low Risk
1279,31,Sales,Research Scientist,2,Human Resources,37600.0,2,2,3,3,1,2,0,0,1,15,2,1,0,7,5,0,0.08637307346839602,Low Risk
1280,35,Legal,Research Scientist,3,Medical,20000.0,3,2,3,3,1,10,5,1,1,15,2,1,0,3,5,3,0.4047442139949354,Medium Risk
1281,22,Engineering,Manager,2,Technical Degree,24000.0,4,3,3,3,0,7,7,2,3,9,4,1,0,0,4,5,0.025684021954268527,Low Risk
1282,46,R&D,Research Scientist,3,Marketing,20000.0,4,1,3,4,1,8,2,7,2,1,0,1,0,6,5,2,0.2862556290465192,Low Risk
1283,37,Sales,Engineer,2,Human Resources,20000.0,4,2,2,3,1,7,1,3,3,2,5,0,0,7,2,0,0.3004469821221846,Medium Risk
1284,39,Sales,Engineer,1,Human Resources,20000.0,1,2,3,2,0,11,0,0,3,15,3,0,1,7,2,0,0.6606673448973381,High Risk
1285,30,Engineering,Analyst,4,Human Resources,20000.0,3,3,3,3,0,7,2,12,6,4,4,1,0,0,0,0,0.1711768903561456,Low Risk
1286,36,HR,Manager,3,Other,20000.0,3,3,2,2,0,0,0,0,1,26,3,0,1,2,4,4,0.7753686074788061,High Risk
1287,34,R&D,Analyst,4,Marketing,20000.0,3,4,3,3,0,3,1,2,1,20,2,1,1,6,0,2,0.5815117978707088,Medium Risk
1288,55,Legal,Manager,3,Life Sciences,33800.0,3,1,3,3,0,9,3,5,6,1,3,1,0,3,4,1,0.03457666112648575,Low Risk
1289,51,R&D,Director,4,Life Sciences,27900.0,3,4,4,3,1,0,0,2,2,13,4,2,0,6,1,1,0.08820271201577545,Low Risk
1290,49,Sales,Director,2,Marketing,20000.0,4,2,1,3,0,1,1,1,5,4,4,0,1,7,1,2,0.6245708437036654,High Risk
1291,35,R&D,Sales Executive,2,Marketing,20000.0,4,4,1,3,1,12,0,0,1,3,2,2,0,6,6,2,0.06857908599775028,Low Risk
1292,35,R&D,Manager,5,Other,20000.0,3,4,4,3,0,3,2,4,2,1,3,0,0,6,4,4,0.2430843944210201,Low Risk
1293,31,Finance,HR Manager,4,Human Resources,20000.0,4,3,1,4,0,29,0,5,4,25,1,2,0,1,3,0,0.13596083785122087,Low Risk
1294,34,HR,Sales Executive,4,Life Sciences,20000.0,3,3,1,3,0,18,7,3,2,5,2,0,0,2,6,1,0.06281990041496063,Low Risk
1295,40,R&D,Research Scientist,2,Other,22500.0,4,3,4,3,0,0,0,5,1,8,1,0,0,6,5,4,0.06452140005386826,Low Risk
1296,33,Sales,Analyst,3,Human Resources,25900.0,4,4,1,3,0,2,1,2,4,22,2,3,0,7,0,0,0.08361471913911918,Low Risk
1297,35,Engineering,HR Manager,5,Medical,20000.0,2,4,4,3,0,2,2,0,2,1,2,0,1,0,3,3,0.4695577310958854,Medium Risk
1298,50,Sales,Engineer,4,Life Sciences,20000.0,1,2,4,3,0,7,7,0,3,6,2,1,1,7,2,1,0.6672811778693329,High Risk
1299,30,Engineering,Analyst,2,Human Resources,20000.0,1,2,4,3,0,1,1,11,1,1,2,0,1,0,0,0,0.7811379376005776,High Risk
1300,28,Legal,Manager,4,Marketing,20000.0,3,2,3,2,0,2,2,2,3,6,4,2,1,3,4,2,0.5898578361275105,Medium Risk
1301,22,Legal,Engineer,3,Life Sciences,20000.0,3,3,3,3,0,3,0,1,5,3,3,0,0,3,2,1,0.2886147447452019,Low Risk
1302,43,Marketing,Research Scientist,3,Medical,28300.0,4,4,1,3,1,9,9,6,2,8,2,1,0,4,5,3,0.031799773693754814,Low Risk
1303,50,R&D,Engineer,4,Other,33500.0,3,3,4,3,0,17,16,1,3,1,1,1,0,6,2,4,0.01341855156111635,Low Risk
1304,50,Finance,Engineer,1,Human Resources,29400.0,3,1,3,3,0,3,2,0,1,5,4,1,0,1,2,0,0.051431966893409724,Low Risk
1305,38,R&D,Analyst,4,Life Sciences,20000.0,3,2,2,3,0,1,0,2,5,17,3,1,0,6,0,1,0.6726162716530029,High Risk
1306,30,Sales,Research Scientist,1,Human Resources,20000.0,3,3,2,4,0,2,2,0,3,4,1,0,0,7,5,0,0.2270912172093947,Low Risk
1307,53,Sales,HR Manager,3,Technical Degree,20000.0,3,3,2,1,0,9,1,1,5,2,2,0,0,7,3,5,0.14541119063954414,Low Risk
1308,34,R&D,Research Scientist,4,Other,21000.0,4,4,2,3,0,3,3,0,2,10,3,0,0,6,5,4,0.06374127387298459,Low Risk
1309,37,R&D,Sales Executive,3,Technical Degree,20000.0,4,2,3,3,0,3,3,2,2,8,0,3,0,6,6,5,0.3456689748798392,Medium Risk
1310,25,R&D,Director,3,Life Sciences,20000.0,4,4,2,3,0,14,7,3,3,2,5,1,0,6,1,1,0.02805547219474246,Low Risk
1311,29,HR,Director,1,Life Sciences,20000.0,4,3,3,3,0,4,3,10,1,4,1,0,0,2,1,1,0.18447208417741592,Low Risk
1312,36,R&D,Manager,3,Other,20000.0,1,1,2,3,0,20,1,0,1,5,4,1,0,6,4,4,0.1155989932377804,Low Risk
1313,29,Engineering,Sales Executive,2,Human Resources,20000.0,3,3,4,3,1,11,2,1,1,2,3,1,0,0,6,0,0.06946723005920542,Low Risk
1314,22,Marketing,Director,3,Life Sciences,20400.0,3,4,3,3,0,12,4,8,4,13,2,1,0,4,1,1,0.09147990684759616,Low Risk
1315,24,Finance,Sales Executive,4,Medical,20500.0,2,3,2,3,0,1,0,0,4,7,3,1,0,1,6,3,0.06644005854553582,Low Risk
1316,27,R&D,Analyst,4,Other,22900.0,3,4,2,3,0,11,0,6,3,2,3,1,0,6,0,4,0.010338087873172714,Low Risk
1317,36,Engineering,Manager,2,Marketing,20000.0,4,3,3,3,0,7,2,1,7,8,5,1,0,0,4,2,0.1944245764610445,Low Risk
1318,42,Sales,Manager,1,Technical Degree,20000.0,3,2,2,2,1,14,2,3,1,3,2,1,0,7,4,5,0.17909661927560086,Low Risk
1319,37,Engineering,Analyst,4,Medical,20000.0,4,4,3,3,0,9,0,4,3,17,0,0,0,0,0,3,0.22768356795650188,Low Risk
1320,41,Engineering,HR Manager,3,Medical,20000.0,2,3,2,3,1,1,0,2,1,3,2,0,1,0,3,3,0.6511551462604939,High Risk
1321,39,Sales,HR Manager,3,Life Sciences,25800.0,3,3,3,3,0,0,0,5,0,14,3,2,0,7,3,1,0.08963998252851757,Low Risk
